Batch	Sample	Area	subpic
5	366	4.45E-02	9
5	366	1.10E-02	9
5	366	3.40E-02	9
5	366	9.07E-03	9
5	366	3.09E-02	9
5	366	1.72E-02	9
5	366	1.68E-02	9
5	366	2.46E-02	9
5	366	1.31E-02	9
5	366	3.00E-02	10
5	366	1.06E-02	10
5	366	2.55E-02	10
5	366	1.62E-02	10
5	366	1.61E-02	10
5	366	1.01E-02	10
5	366	1.36E-02	10
5	366	6.77E-02	0
5	366	5.36E-02	0
5	366	8.55E-02	0
5	366	1.88E-02	0
5	366	2.04E-02	0
5	366	2.96E-02	0
5	366	3.20E-02	0
5	367	1.38E-02	1
5	367	2.05E-02	1
5	367	1.76E-02	1
5	367	2.57E-02	1
5	367	2.67E-02	1
5	367	1.84E-02	1
5	367	2.42E-02	1
5	367	2.22E-02	1
5	367	1.09E-02	1
5	367	1.68E-02	1
5	367	2.25E-02	1
5	367	1.36E-02	1
5	367	5.43E-02	2
5	367	3.03E-02	2
5	367	4.08E-03	2
5	367	2.96E-02	2
5	367	2.26E-02	2
5	367	1.93E-02	2
5	367	1.90E-02	2
5	367	2.78E-02	2
5	367	2.08E-02	2
5	367	3.15E-02	3
5	367	1.38E-02	3
5	367	1.28E-02	3
5	367	3.62E-02	3
5	367	4.77E-02	3
5	367	1.41E-02	3
5	367	3.71E-02	3
5	367	2.49E-02	3
5	367	7.04E-03	4
5	367	1.41E-02	4
5	367	1.17E-02	4
5	367	1.92E-02	4
5	367	3.10E-02	4
5	367	3.31E-02	4
5	367	3.20E-02	4
5	367	2.57E-02	5
5	367	4.13E-02	5
5	367	2.57E-02	5
5	367	1.54E-02	5
5	367	9.53E-02	5
5	367	1.53E-02	5
5	367	1.63E-02	6
5	367	4.54E-02	6
5	367	1.77E-02	6
5	367	1.56E-02	6
5	367	2.07E-02	6
5	367	2.28E-02	6
5	367	1.90E-02	7
5	367	1.66E-02	7
5	367	2.15E-02	7
5	367	7.04E-03	7
5	367	1.20E-02	7
5	367	1.60E-02	7
5	367	1.91E-02	7
5	367	1.14E-02	7
5	367	2.85E-02	7
5	367	1.18E-02	8
5	367	2.56E-02	8
5	367	9.68E-03	8
5	367	1.41E-02	8
5	367	1.62E-02	8
5	367	8.36E-03	8
5	367	3.34E-02	8
5	367	3.72E-02	9
5	367	1.93E-02	9
5	367	8.89E-03	9
5	367	6.44E-03	9
5	367	1.69E-02	9
5	367	3.98E-02	9
5	367	1.74E-02	9
5	367	1.14E-02	9
5	367	3.34E-02	9
5	367	1.43E-02	0
5	367	9.95E-03	0
5	367	2.34E-02	0
5	367	8.75E-03	0
5	367	6.69E-03	0
5	367	2.05E-02	0
5	367	2.37E-02	0
5	367	1.14E-02	0
5	367	3.28E-02	0
5	367	2.71E-02	0
5	368	1.16E-02	1
5	368	8.52E-03	1
5	368	8.99E-03	1
5	368	1.01E-02	1
5	368	8.59E-03	1
5	368	1.87E-02	1
5	368	8.18E-03	1
5	368	1.10E-02	1
5	368	1.30E-02	1
5	368	5.73E-02	1
5	368	1.93E-01	2
5	368	2.24E-02	2
5	368	1.50E-02	2
5	368	1.62E-02	2
5	368	3.65E-02	2
5	368	1.32E-02	3
5	368	4.19E-02	3
5	368	1.24E-01	3
5	368	1.36E-02	3
5	368	1.11E-02	3
5	368	3.18E-02	3
5	368	8.29E-03	3
5	368	2.42E-02	3
5	368	6.73E-03	3
5	368	2.13E-01	4
5	368	3.25E-02	4
5	368	6.92E-03	4
5	368	1.29E-02	4
5	368	7.43E-03	4
5	368	1.02E-02	4
5	368	1.45E-02	4
5	368	3.48E-02	5
5	368	2.40E-02	5
5	368	2.05E-02	5
5	368	1.76E-02	5
5	368	2.13E-02	5
5	368	1.69E-02	5
5	368	6.87E-02	5
5	368	1.47E-02	5
5	368	6.03E-03	5
5	368	2.37E-02	6
5	368	3.02E-02	6
5	368	2.10E-02	6
5	368	2.29E-02	6
5	368	1.83E-02	6
5	368	2.52E-02	6
5	368	2.21E-02	6
5	368	8.65E-03	6
5	368	5.60E-02	7
5	368	1.90E-02	7
5	368	7.52E-02	7
5	368	2.85E-02	7
5	368	2.12E-02	7
5	368	2.95E-02	7
5	368	2.00E-02	7
5	368	1.45E-02	8
5	368	3.59E-02	8
5	368	2.01E-02	8
5	368	2.24E-02	8
5	368	1.35E-02	8
5	368	7.84E-03	8
5	368	2.31E-02	8
5	368	3.91E-02	8
5	368	3.27E-02	8
5	368	9.68E-03	8
5	368	2.38E-02	9
5	368	4.71E-02	9
5	368	4.98E-02	9
5	368	2.62E-02	10
5	368	1.26E-02	0
5	368	2.77E-02	0
5	368	5.28E-02	0
5	368	1.28E-02	0
5	368	1.52E-02	0
5	368	8.52E-03	0
5	368	9.70E-03	0
5	368	6.21E-03	0
5	368	1.04E-02	0
5	368	1.64E-02	0
5	369	1.54E-02	1
5	369	1.11E-02	1
5	369	3.48E-02	1
5	369	3.72E-02	1
5	369	5.52E-02	1
5	369	1.28E-02	1
5	369	2.53E-02	1
5	369	1.02E-02	1
5	369	2.76E-02	2
5	369	1.36E-02	2
5	369	9.05E-02	2
5	369	6.04E-02	2
5	369	5.40E-02	2
5	369	3.60E-02	2
5	369	6.79E-02	2
5	369	1.94E-01	2
5	369	6.93E-02	3
5	369	7.45E-02	3
5	369	4.09E-02	3
5	369	1.64E-02	3
5	369	7.18E-02	3
5	369	4.28E-02	3
5	369	9.19E-02	4
5	369	1.69E-02	4
5	369	3.75E-02	4
5	369	6.40E-02	4
5	369	6.80E-02	4
5	369	9.61E-02	4
5	369	3.75E-02	5
5	369	4.04E-02	5
5	369	5.86E-02	5
5	369	6.55E-02	5
5	369	1.26E-02	5
5	369	2.06E-02	5
5	369	1.70E-02	5
5	369	8.53E-02	6
5	369	2.33E-02	6
5	369	6.57E-02	6
5	369	3.84E-02	6
5	369	7.27E-02	6
5	369	3.79E-02	6
5	369	3.97E-02	6
5	369	8.55E-02	7
5	369	1.76E-02	7
5	369	2.45E-02	7
5	369	4.01E-02	7
5	369	7.69E-02	7
5	369	5.55E-02	7
5	369	3.29E-02	0
5	369	6.08E-02	0
5	369	5.25E-02	0
5	369	2.11E-01	0
5	369	7.42E-02	0
5	370	1.07E-01	1
5	370	9.54E-02	1
5	370	3.88E-02	1
5	370	1.29E-02	2
5	370	2.85E-02	2
5	370	2.42E-02	2
5	370	1.86E-02	2
5	370	1.52E-02	2
5	370	1.07E-02	2
5	370	3.03E-02	2
5	370	2.67E-02	2
5	370	1.60E-02	2
5	370	1.16E-02	2
5	370	6.26E-02	3
5	370	8.00E-02	3
5	370	2.88E-02	3
5	370	6.35E-02	3
5	370	6.16E-02	3
5	370	1.68E-02	3
5	370	3.73E-02	3
5	370	1.68E-02	3
5	370	4.11E-02	4
5	370	2.23E-02	4
5	370	1.81E-02	4
5	370	2.22E-02	4
5	370	9.87E-03	4
5	370	1.16E-02	4
5	370	1.47E-02	4
5	370	1.23E-02	4
5	370	5.63E-02	4
5	370	1.13E-02	5
5	370	6.06E-03	5
5	370	1.78E-02	5
5	370	3.83E-02	5
5	370	1.17E-02	5
5	370	1.87E-02	5
5	370	5.41E-02	5
5	370	2.15E-02	5
5	370	2.36E-02	5
5	370	1.75E-02	5
5	370	1.38E-02	5
5	370	6.87E-03	5
5	370	3.92E-02	5
5	370	1.51E-02	5
5	370	3.15E-01	0
5	371	2.63E-02	1
5	371	9.60E-03	1
5	371	1.58E-02	1
5	371	5.87E-02	1
5	371	3.96E-02	1
5	371	3.58E-02	1
5	371	1.48E-02	1
5	371	5.29E-02	0
5	372	9.86E-03	1
5	372	1.21E-02	1
5	372	4.61E-02	1
5	372	1.73E-02	1
5	372	4.18E-02	1
5	372	2.45E-02	1
5	398	2.49E-01	1
5	398	2.23E-01	1
5	398	4.02E-02	2
5	398	2.37E-02	2
5	398	1.30E-02	2
5	398	1.09E-02	2
5	398	2.31E-02	2
5	398	2.00E-02	2
5	398	3.14E-02	2
5	398	1.79E-02	3
5	398	2.54E-02	3
5	398	1.78E-02	3
5	398	2.99E-02	3
5	398	1.43E-01	3
5	398	3.20E-02	4
5	398	4.55E-02	5
5	398	3.58E-01	6
5	398	3.10E-01	6
5	399	1.91E-01	1
5	399	2.13E-01	1
5	399	2.28E-02	1
5	399	1.75E-01	1
5	399	2.23E-01	2
5	399	4.93E-02	2
5	399	2.20E-01	2
5	399	4.83E-02	3
5	399	2.28E-02	3
5	399	1.71E-02	3
5	399	1.04E-02	3
5	399	1.31E-02	3
5	399	1.51E-02	3
5	399	1.64E-02	3
5	399	1.29E-01	4
5	399	1.89E-01	4
5	399	1.62E-02	4
5	399	2.02E-02	4
5	399	4.77E-02	4
5	399	3.57E-02	5
5	399	1.03E-01	5
5	399	8.99E-02	5
5	399	2.90E-02	5
5	399	2.07E-02	5
5	399	2.32E-02	5
5	399	1.05E-02	5
5	399	1.46E-02	5
5	400	8.37E-02	1
5	400	1.18E-02	1
5	400	8.35E-03	1
5	400	1.94E-02	1
5	400	4.30E-02	1
5	400	2.51E-02	1
5	400	1.75E-02	1
5	400	1.00E-01	2
5	400	2.34E-02	2
5	400	4.09E-02	2
5	400	2.39E-02	2
5	400	1.32E-01	2
5	400	4.73E-02	3
5	400	1.75E-01	3
5	400	7.63E-02	3
5	400	3.91E-02	3
5	400	1.49E-02	3
5	400	3.81E-02	3
5	400	2.54E-02	3
5	400	1.73E-01	4
5	400	2.50E-01	4
5	400	5.21E-02	5
5	400	1.91E-02	5
5	400	3.32E-02	5
5	400	1.14E-01	5
5	400	1.45E-02	5
5	400	1.16E-01	5
5	400	2.88E-02	5
5	400	2.40E-02	5
5	400	7.50E-02	6
5	400	7.24E-02	6
5	400	1.05E-01	6
5	400	6.76E-02	6
5	400	1.85E-02	6
5	400	1.45E-02	6
5	400	3.10E-02	6
5	401	1.46E-02	1
5	401	2.82E-02	1
5	401	1.40E-02	1
5	401	2.45E-02	1
5	401	2.49E-02	1
5	401	1.30E-02	1
5	401	8.37E-03	1
5	401	1.70E-02	1
5	401	4.71E-02	1
5	401	2.96E-02	1
5	401	2.34E-02	1
5	401	6.62E-02	1
5	401	4.21E-02	1
5	401	5.18E-02	2
5	401	1.66E-02	2
5	401	9.64E-03	2
5	401	4.39E-02	2
5	401	2.74E-02	2
5	401	2.36E-02	2
5	401	3.62E-02	2
5	401	3.21E-02	2
5	401	1.93E-02	2
5	401	3.65E-02	3
5	401	1.15E-02	3
5	401	2.32E-02	3
5	401	1.40E-02	3
5	401	1.01E-01	3
5	401	3.12E-02	3
5	401	2.16E-02	3
5	401	4.03E-02	3
5	401	9.65E-03	3
5	401	4.08E-02	4
5	401	9.47E-03	4
5	401	2.62E-02	4
5	401	1.56E-02	4
5	401	2.02E-02	4
5	401	4.33E-02	4
5	401	1.15E-02	4
5	401	3.90E-02	4
5	401	3.32E-02	4
5	401	1.26E-02	4
5	401	3.09E-02	5
5	401	1.47E-02	5
5	401	1.69E-02	5
5	401	4.19E-02	6
5	401	3.67E-02	6
5	401	2.87E-02	6
5	401	1.84E-02	6
5	401	6.57E-02	6
5	401	5.38E-02	6
5	401	2.70E-02	6
5	401	2.96E-02	6
5	401	2.66E-02	6
5	401	2.15E-01	7
5	401	3.34E-01	7
5	401	2.17E-01	8
5	401	1.50E-01	8
5	401	1.93E-01	8
5	401	4.17E-02	9
5	401	2.24E-02	9
5	401	1.02E-02	9
5	401	2.29E-02	9
5	401	3.92E-02	9
5	401	1.12E-02	9
5	401	0.01052318	9
5	401	1.21E-02	9
5	401	1.81E-02	9
5	401	1.71E-02	9
5	401	4.06E-02	10
5	401	1.84E-02	10
5	401	2.47E-02	10
5	401	1.11E-02	10
5	401	2.99E-02	10
5	401	2.47E-02	10
5	401	1.98E-02	10
5	401	5.76E-02	10
5	401	1.80E-02	10
5	401	1.20E-02	10
5	401	1.21E-01	11
5	401	2.80E-01	11
5	401	6.30E-02	12
5	401	1.25E-01	12
5	401	7.74E-02	12
5	401	3.39E-02	12
5	401	7.91E-02	12
5	402	3.38E-02	1
5	402	1.60E-02	1
5	402	3.94E-02	1
5	402	1.17E-02	1
5	402	1.78E-02	1
5	402	1.12E-02	2
5	402	5.73E-02	2
5	402	2.06E-02	2
5	402	2.04E-02	2
5	402	4.69E-02	2
5	402	1.99E-02	2
5	402	2.13E-02	2
5	402	2.10E-02	2
5	402	3.01E-02	2
5	402	1.35E-02	2
5	402	5.00E-02	2
5	402	4.36E-02	2
5	402	3.23E-02	2
5	402	7.73E-02	3
5	402	8.21E-02	3
5	402	2.75E-02	3
5	402	2.46E-02	3
5	402	4.38E-02	3
5	402	2.37E-02	3
5	402	1.80E-02	3
5	402	3.39E-02	3
5	402	1.64E-02	3
5	402	4.58E-02	3
5	402	3.42E-02	3
5	402	4.87E-02	3
5	402	3.03E-02	4
5	402	1.44E-02	4
5	402	3.10E-02	4
5	402	1.23E-02	4
5	402	3.73E-02	4
5	402	5.97E-03	4
5	402	1.33E-02	4
5	402	6.06E-02	4
5	402	1.06E-02	4
5	402	4.94E-03	4
5	402	6.27E-03	4
5	402	3.53E-02	4
5	402	3.28E-02	4
5	402	2.36E-02	4
5	402	2.10E-02	4
5	402	1.85E-02	4
5	402	2.22E-02	5
5	402	4.89E-03	5
5	402	1.65E-02	5
5	402	3.47E-02	5
5	402	8.22E-02	5
5	402	7.63E-03	5
5	402	2.98E-02	5
5	402	3.58E-02	5
5	402	2.87E-02	5
5	402	3.31E-02	5
5	402	3.94E-02	5
5	403	7.37E-02	1
5	403	3.22E-02	1
5	403	2.77E-02	1
5	403	1.73E-02	1
5	403	5.14E-02	1
5	403	2.10E-02	1
5	403	3.16E-02	1
5	403	1.82E-02	1
5	404	3.39E-01	1
5	404	1.40E-02	2
5	404	1.82E-02	2
5	404	1.04E-02	2
5	404	1.00E-02	2
5	404	3.37E-02	2
5	404	1.72E-02	2
5	404	2.16E-02	2
5	404	1.04E-02	2
5	404	1.19E-02	2
5	404	3.74E-02	2
5	404	1.56E-02	2
5	404	2.00E-02	2
5	404	1.66E-02	3
5	404	6.12E-02	3
5	404	1.49E-02	3
5	404	8.31E-03	3
5	404	2.34E-02	3
5	404	2.53E-02	4
5	405	1.96E-02	1
5	405	1.36E-02	1
5	406	8.20E-02	1
5	406	1.09E-01	1
5	406	3.47E-02	1
5	406	1.34E-02	2
5	406	9.44E-03	3
5	407	8.91E-02	1
5	407	3.55E-02	1
5	407	3.53E-02	1
5	407	4.09E-02	1
5	407	1.28E-01	1
5	407	1.97E-02	1
5	407	1.19E-02	1
5	407	3.13E-02	2
5	407	1.25E-01	2
5	407	5.23E-02	2
5	407	7.14E-02	2
5	408	5.07E-02	1
5	408	1.77E-02	1
5	408	3.61E-02	1
5	408	2.52E-02	1
5	408	1.24E-02	1
5	408	2.00E-02	1
5	408	1.04E-02	1
5	408	9.62E-03	1
5	408	7.54E-03	1
5	408	1.01E-01	1
5	408	8.01E-03	1
5	408	7.33E-02	2
5	408	5.56E-02	2
5	408	4.84E-02	2
5	408	1.39E-02	2
5	408	6.87E-02	2
5	408	1.34E-02	2
5	408	4.96E-02	2
5	408	6.35E-03	2
5	408	2.15E-02	2
5	408	1.41E-02	2
5	408	3.59E-02	3
5	408	4.10E-02	3
5	408	3.17E-02	3
5	408	3.18E-02	3
5	408	1.35E-02	4
5	408	1.51E-02	4
5	408	8.41E-03	4
5	408	1.14E-02	4
5	408	5.99E-02	4
5	408	3.28E-02	4
5	408	4.75E-02	4
5	408	6.91E-02	4
5	408	2.22E-02	4
5	408	3.45E-02	4
5	408	1.78E-02	4
5	408	1.23E-01	4
5	408	4.30E-02	4
5	408	2.30E-02	4
5	408	2.18E-01	5
5	408	2.41E-01	5
5	408	4.08E-02	5
5	408	3.63E-02	5
5	408	2.12E-02	5
5	408	4.49E-02	5
5	408	5.93E-02	5
5	409	6.66E-02	1
5	409	1.25E-02	1
5	409	1.78E-02	1
5	409	1.68E-02	1
5	409	1.27E-02	1
5	409	1.52E-02	1
5	409	1.51E-02	1
5	409	2.31E-02	1
5	409	1.58E-02	1
5	409	2.11E-02	1
5	409	2.00E-02	1
5	409	1.49E-02	1
5	409	3.08E-01	2
5	410	2.99E-02	1
5	410	2.85E-02	1
5	410	5.15E-02	1
5	410	3.33E-02	1
5	410	2.98E-02	2
5	410	1.57E-01	2
5	410	2.01E-02	2
5	410	5.53E-02	2
5	410	5.12E-02	2
5	411	4.03E-02	1
5	411	3.62E-02	1
5	411	3.03E-02	1
5	411	9.18E-02	1
5	411	2.98E-02	1
5	411	1.36E-02	1
5	411	1.33E-02	1
5	411	1.05E-02	1
5	411	2.95E-02	1
5	411	2.64E-02	2
5	411	1.96E-02	2
5	411	2.13E-02	2
5	411	5.42E-02	2
5	411	3.70E-02	2
5	411	2.10E-02	2
5	411	2.27E-02	2
5	411	2.59E-02	2
5	411	2.51E-02	2
5	411	1.21E-01	2
5	411	1.14E-02	3
5	411	4.26E-02	4
5	411	9.93E-02	4
5	411	1.37E-02	4
5	412	4.44E-02	1
5	412	2.88E-02	1
5	412	3.15E-02	1
5	412	9.44E-03	1
5	412	3.79E-02	1
5	412	2.38E-02	1
5	412	4.63E-02	1
5	412	1.18E-02	1
5	412	3.55E-02	1
5	412	1.76E-02	2
5	413	3.23E-02	1
5	413	1.99E-02	1
5	413	1.88E-02	1
5	413	4.36E-02	1
5	413	2.52E-02	1
5	413	3.67E-02	1
5	413	4.08E-02	1
5	413	2.22E-02	1
5	413	2.86E-02	1
5	413	4.57E-02	1
5	413	2.17E-02	1
5	413	1.65E-02	2
5	413	2.91E-02	2
5	413	1.67E-02	2
5	413	2.50E-02	2
5	413	2.52E-02	3
5	413	2.54E-02	3
5	413	2.09E-02	3
5	413	1.83E-02	3
5	413	1.63E-02	3
5	413	4.45E-02	3
5	413	2.35E-02	3
5	413	4.20E-02	3
5	413	3.73E-02	3
5	413	2.44E-02	3
5	413	1.62E-02	3
5	413	2.01E-02	3
5	413	0.023869758	3
5	413	1.80E-02	3
5	414	0.026609093	1
5	414	4.20E-02	1
5	414	2.61E-02	1
5	414	3.20E-02	1
5	414	7.34E-03	1
5	414	3.00E-02	1
5	414	1.28E-02	1
5	414	5.40E-02	2
5	414	2.33E-02	2
5	414	2.32E-02	2
5	414	1.86E-02	2
5	414	2.39E-02	2
5	414	1.74E-02	2
5	414	2.85E-02	2
5	414	2.56E-02	2
5	414	5.43E-02	2
5	414	2.85E-02	2
5	414	3.05E-02	3
5	414	4.99E-02	3
5	414	4.31E-02	3
5	414	1.74E-02	3
5	414	4.22E-02	3
5	414	2.24E-02	3
5	414	2.81E-02	3
5	414	1.73E-02	3
5	414	3.48E-02	3
5	414	2.08E-02	3
5	415	2.42E-02	3
5	415	1.02E-02	3
5	415	1.74E-02	3
5	415	1.90E-02	3
5	415	5.68E-03	3
5	415	3.80E-02	3
5	415	1.11E-02	3
5	415	3.69E-02	3
5	415	1.32E-02	3
5	415	2.09E-02	3
5	415	1.62E-02	3
5	415	3.14E-01	1
5	415	4.33E-02	2
5	415	1.48E-02	2
5	415	1.25E-02	2
5	415	1.33E-02	2
5	415	1.39E-02	2
5	415	2.11E-02	2
5	415	1.85E-02	2
5	415	2.02E-02	2
5	415	1.17E-02	2
5	415	3.54E-02	2
5	416	1.99E-02	1
5	416	2.03E-02	1
5	417	4.49E-01	1
5	417	1.88E-01	1
5	417	5.21E-02	2
5	417	1.87E-02	2
5	417	2.27E-02	2
5	417	1.30E-02	2
5	417	2.87E-02	2
5	417	1.95E-02	2
5	417	1.07E-02	2
5	418	2.55E-02	1
5	418	9.36E-03	1
5	418	8.49E-02	1
5	418	4.13E-02	1
5	418	2.88E-02	1
5	418	2.98E-02	1
5	418	3.11E-02	1
5	418	2.74E-02	1
5	418	2.93E-02	1
5	418	1.39E-01	2
5	418	9.94E-02	2
5	418	5.31E-02	2
5	418	2.81E-02	2
5	418	6.37E-02	2
5	418	3.83E-02	2
5	418	2.86E-02	2
5	418	6.94E-02	2
5	418	3.81E-02	3
5	418	2.87E-02	3
5	418	2.47E-02	3
5	418	1.03E-02	3
5	418	3.95E-02	3
5	418	5.66E-02	3
5	418	1.77E-02	3
5	418	2.84E-02	3
5	418	4.06E-02	3
5	418	3.29E-02	3
5	418	9.60E-02	4
5	418	7.81E-02	4
5	418	1.03E-01	4
5	418	4.38E-02	4
5	418	3.36E-02	4
5	418	2.01E-02	4
5	418	6.47E-02	4
5	418	1.04E-02	4
5	418	1.67E-02	4
5	419	1.30E+00	1
5	419	5.16E-02	2
5	419	5.53E-02	2
5	419	4.05E-02	2
5	419	3.17E-02	2
5	419	4.10E-02	2
5	419	1.35E-02	2
5	419	2.12E-02	2
5	419	7.83E-02	2
5	419	6.25E-02	2
5	419	1.99E-02	3
5	419	6.37E-02	3
5	419	6.08E-02	3
5	419	6.16E-02	3
5	419	4.27E-02	3
5	419	3.00E-02	3
5	419	4.94E-02	3
5	419	3.44E-02	4
5	419	1.65E-02	4
5	419	2.03E-02	4
5	419	1.76E-02	4
5	419	1.33E-02	4
5	419	1.90E-02	4
5	419	7.93E-03	4
5	420	4.43E-02	1
5	420	2.07E-02	1
5	420	2.53E-02	1
5	420	2.89E-02	1
5	420	1.88E-02	1
5	420	2.16E-02	1
5	420	1.48E-02	1
5	421	5.26E-02	1
5	421	1.34E-02	1
5	421	1.83E-02	1
5	421	1.43E-02	1
5	421	1.94E-02	1
5	421	7.92E-03	1
5	422	2.41E-01	1
5	422	5.31E-02	1
5	422	1.73E-02	1
5	422	3.41E-02	1
5	35001	1.38E-02	1
5	35001	1.36E-02	1
5	35001	1.57E-02	1
5	35001	1.96E-02	1
5	35001	3.50E-02	1
5	35001	3.25E-02	1
5	35001	3.50E-02	1
5	35001	9.92E-03	1
5	35001	8.01E-02	1
5	35001	3.16E-02	1
5	35001	1.79E-02	1
5	35001	1.99E-02	1
5	35001	1.21E-02	1
5	35001	3.11E-02	1
5	35001	1.13E-02	1
5	35001	9.83E-03	2
5	35001	2.87E-02	2
5	35001	4.87E-02	2
5	35001	8.22E-02	2
5	35001	3.08E-02	2
5	35001	3.58E-02	2
5	35001	4.02E-02	2
5	35001	2.31E-02	2
5	35001	1.63E-02	2
5	35001	1.84E-02	2
5	35001	2.36E-02	2
5	35001	1.89E-02	2
5	35001	2.12E-02	3
5	35001	2.11E-02	3
5	35001	1.10E-02	3
5	35001	1.63E-02	3
5	35001	3.47E-02	3
5	35001	5.29E-02	3
5	35001	3.66E-02	3
5	35001	1.68E-02	3
5	35001	1.93E-02	3
5	35001	2.06E-02	3
5	35001	1.46E-02	3
5	35001	2.25E-02	3
5	35001	2.72E-02	3
5	35001	1.96E-01	5
5	35001	4.33E-02	5
5	35001	2.37E-02	5
5	35001	2.83E-02	5
5	35001	2.17E-02	5
5	35001	1.56E-02	5
5	35001	1.32E-02	5
5	35001	1.14E-02	4
5	35001	2.86E-02	4
5	35001	1.54E-02	4
5	35001	4.75E-02	4
5	35001	1.21E-02	4
5	35001	1.58E-02	4
5	35001	1.82E-02	4
5	35001	2.37E-02	4
5	35001	3.93E-02	4
5	35001	4.73E-02	4
5	35001	4.02E-02	0
5	35001	2.65E-02	0
5	35001	8.16E-03	0
5	35001	2.68E-02	0
5	35001	2.72E-02	0
5	35001	2.19E-02	0
5	35001	1.72E-02	0
5	35001	1.67E-02	0
5	35001	4.25E-02	0
5	35001	1.39E-02	0
5	35001	2.43E-02	0
5	35001	1.04E-02	0
5	35001	3.27E-02	0
5	35002	4.84E-02	1
5	35002	7.67E-02	1
5	35002	4.00E-02	1
5	35002	5.60E-02	1
5	35002	2.19E-02	1
5	35002	1.60E-02	1
5	35002	3.32E-02	1
5	35002	3.31E-02	1
5	35002	4.48E-02	2
5	35002	1.56E-02	2
5	35002	2.27E-02	2
5	35002	9.30E-03	2
5	35002	1.70E-02	2
5	35002	1.46E-02	3
5	35002	1.60E-02	3
5	35002	1.17E-02	3
5	35002	3.77E-02	3
5	35002	2.55E-02	3
5	35002	1.74E-02	3
5	35002	2.78E-02	3
5	35002	4.14E-02	3
5	35002	3.53E-02	3
5	35002	3.05E-02	3
5	35002	2.03E-02	4
5	35002	1.81E-02	4
5	35002	2.22E-02	4
5	35002	1.75E-02	4
5	35002	2.28E-02	4
5	35002	2.96E-02	4
5	35002	2.42E-02	4
5	35002	1.44E-02	4
5	35002	2.64E-02	4
5	35002	4.52E-02	4
5	35002	2.34E-02	4
5	35002	2.17E-02	4
5	35002	8.93E-02	0
5	35002	2.15E-02	0
5	35002	2.52E-02	0
5	35002	2.38E-02	0
5	35002	1.22E-01	0
5	35002	4.06E-02	0
5	35002	1.44E-02	0
5	35002	3.92E-02	0
6	373	1.04E-01	1
6	373	3.28E-02	1
6	373	2.72E-02	1
6	373	2.23E-02	1
6	373	2.65E-02	1
6	373	4.37E-02	1
6	373	5.47E-02	1
6	373	7.87E-02	1
6	373	2.47E-02	1
6	373	2.58E-02	2
6	373	2.02E-02	2
6	373	1.85E-02	2
6	373	7.38E-02	2
6	373	2.97E-02	2
6	373	1.08E-01	2
6	373	3.70E-02	2
6	373	6.82E-02	2
6	373	4.93E-02	2
6	373	3.46E-02	2
6	373	2.73E-02	3
6	373	3.05E-02	3
6	373	3.67E-02	3
6	373	2.40E-02	3
6	373	6.59E-02	3
6	373	2.64E-02	3
6	373	4.57E-02	3
6	373	3.90E-02	3
6	373	2.49E-02	3
6	373	1.75E-02	3
6	373	2.38E-02	4
6	373	5.71E-02	4
6	373	3.02E-02	4
6	373	1.53E-02	4
6	373	1.76E-02	4
6	373	4.63E-02	4
6	373	3.95E-02	4
6	373	5.84E-02	4
6	373	2.99E-02	4
6	373	5.43E-02	4
6	373	6.30E-02	5
6	373	1.06E-02	5
6	373	4.90E-02	5
6	373	3.94E-02	5
6	373	2.40E-02	5
6	373	2.06E-02	5
6	373	4.61E-02	5
6	373	6.13E-02	5
6	373	2.00E-02	5
6	373	1.02E-02	5
6	373	2.42E-02	6
6	373	1.23E-02	6
6	373	7.31E-02	6
6	373	5.13E-02	6
6	373	4.40E-02	6
6	373	2.33E-02	6
6	373	4.10E-02	6
6	373	6.11E-02	6
6	373	1.33E-02	6
6	373	2.11E-02	6
6	373	7.85E-02	7
6	373	5.06E-02	7
6	373	2.09E-02	7
6	373	4.44E-02	7
6	373	2.74E-02	7
6	373	2.74E-02	7
6	373	1.83E-02	7
6	373	2.62E-02	7
6	373	2.53E-02	7
6	373	2.36E-02	7
6	373	2.56E-02	8
6	373	4.98E-02	8
6	373	2.30E-02	8
6	373	4.13E-02	8
6	373	5.21E-02	8
6	373	2.76E-02	8
6	373	2.10E-02	8
6	373	2.34E-02	8
6	373	1.95E-02	8
6	373	2.63E-02	8
6	373	2.30E-02	9
6	373	3.38E-02	9
6	373	3.38E-02	9
6	373	4.86E-02	9
6	373	4.17E-02	9
6	373	5.96E-02	9
6	373	1.30E-02	9
6	373	1.64E-02	9
6	373	4.18E-02	9
6	374	3.45E-02	2
6	374	2.30E-02	2
6	374	2.79E-02	2
6	374	5.58E-02	2
6	374	6.41E-02	2
6	374	5.42E-02	2
6	374	2.69E-02	2
6	374	5.14E-02	2
6	374	2.75E-02	2
6	374	2.15E-02	2
6	374	5.51E-02	3
6	374	5.90E-02	3
6	374	4.38E-02	3
6	374	5.48E-02	3
6	374	3.02E-02	3
6	374	5.04E-02	3
6	374	3.84E-02	3
6	374	5.85E-02	3
6	374	5.55E-02	3
6	374	4.55E-02	3
6	374	4.79E-02	4
6	374	3.46E-02	4
6	374	1.61E-02	4
6	374	2.58E-02	4
6	374	1.86E-02	4
6	374	3.22E-02	4
6	374	5.76E-02	4
6	374	5.42E-02	4
6	374	2.19E-02	4
6	374	4.29E-02	4
6	374	3.42E-02	5
6	374	8.14E-02	5
6	374	3.34E-02	5
6	374	2.82E-02	5
